
93,40,8,0,14,2,18,0,5,0,3,6,7,0,0,0,6,0,8,0,0,1,0,0,5,23,42,30,5,11,2,0,0,0,0,0,5,10,0,10,40,17,35,0,11,0,0,2,17,0,0,6,0,0,0,3,10,3,18,7,5,2,0,0,12,0,7,0,3,3,10,0,0,0,9,1,1,7,6,0,0,21,0,5,17,0,0,3,0,15,0,2,0,0,11,7,3,0,0,30,4,9,0,0,8,0,4,1,6,26,11,13,6,5,0,0,9,0,0,
86,29,0,0,4,0,0,0,1,6,0,0,6,19,11,14,3,5,20,0,0,2,0,0,12,0,25,10,33,27,26,0,0,0,0,24,0,0,0,0,0,0,8,10,36,0,0,0,0,0,8,6,0,6,0,0,0,0,10,0,21,0,3,2,10,5,29,0,10,0,10,0,0,0,0,7,0,5,10,0,1,1,0,3,12,9,17,0,0,8,35,3,0,0,0,0,16,0,15,0,0,28,9,0,0,0,20,0,7,5,0,0,11,6,16,0,0,0,0,
124,31,0,0,0,2,4,0,0,4,0,0,0,0,0,0,0,8,20,0,0,14,0,0,5,28,19,14,0,11,0,0,0,0,0,6,24,15,0,30,5,11,0,15,0,2,21,0,0,0,0,0,12,8,0,10,0,0,3,0,21,0,12,0,0,0,11,12,0,0,18,2,0,18,0,12,0,4,21,18,20,0,2,0,4,17,1,11,4,0,0,0,0,0,0,0,27,21,10,3,0,0,0,7,0,0,0,0,0,0,7,30,0,0,0,6,0,0,0,
102,36,0,1,17,32,5,0,12,0,8,5,3,0,2,16,4,10,0,0,0,0,0,0,0,8,35,16,0,15,31,0,0,0,0,0,27,3,2,0,5,0,0,0,1,1,0,0,0,30,11,0,9,3,3,0,22,0,19,0,0,0,31,0,0,10,10,9,2,0,32,3,0,0,0,18,0,0,0,0,0,0,21,0,0,0,0,2,0,27,39,14,2,6,0,0,0,3,3,0,0,0,6,12,3,0,26,0,32,0,9,12,0,0,10,0,0,0,0,
125,29,0,0,0,0,0,0,0,0,5,4,0,1,1,0,0,5,1,13,0,0,13,0,2,18,13,22,1,30,19,0,0,0,0,0,12,2,6,0,8,33,0,6,4,0,8,9,4,3,0,0,0,10,1,10,0,0,22,0,0,0,0,26,7,0,0,17,0,0,10,0,6,0,0,9,20,19,5,11,22,0,20,4,0,2,12,0,0,0,0,4,6,4,0,2,19,0,3,5,1,0,7,0,0,21,0,0,0,9,20,0,0,0,0,0,8,0,0,
143,39,20,0,0,19,0,6,0,4,10,0,4,2,0,21,16,5,13,5,0,1,6,5,3,24,6,18,11,1,5,0,0,0,0,21,0,7,31,20,7,0,0,0,0,0,0,0,0,0,1,0,0,15,3,3,18,10,0,17,5,16,0,0,11,0,0,22,6,0,0,3,1,0,0,0,0,0,6,0,10,0,12,8,0,24,5,0,4,0,10,0,10,2,0,4,2,7,0,4,10,0,8,0,0,6,5,2,0,0,0,2,2,14,0,4,0,0,0,
110,43,10,5,0,0,0,8,12,2,10,0,2,3,0,7,0,0,12,19,7,0,9,0,0,12,28,9,3,32,19,0,0,0,0,13,0,16,0,10,0,19,21,15,0,46,0,22,0,0,15,0,0,6,0,0,11,12,19,0,0,10,7,3,20,0,0,0,0,6,29,0,4,10,0,24,13,8,0,3,0,0,0,2,0,15,0,3,2,0,0,5,10,0,0,4,14,0,0,0,51,14,0,3,1,8,0,11,0,0,0,0,0,0,0,0,0,0,0,
134,13,0,0,0,0,0,18,22,29,0,0,0,7,3,9,0,0,1,16,0,0,0,0,17,12,27,12,25,0,4,0,0,0,0,17,2,9,2,2,0,0,0,0,0,15,8,0,0,1,0,0,14,0,0,19,0,0,2,3,0,15,10,0,10,8,3,4,0,8,0,0,0,0,0,0,0,8,30,0,8,0,0,0,15,12,0,0,0,8,0,17,0,22,0,0,22,2,0,0,0,14,0,0,0,0,0,0,0,116,0,79,0,0,0,0,0,0,0,
68,10,17,0,0,5,0,8,0,0,0,0,0,2,0,0,5,0,29,15,23,13,0,18,0,21,0,29,18,44,27,0,0,0,0,9,0,0,4,24,9,9,29,35,0,1,7,0,0,0,4,0,25,0,8,0,11,31,0,15,0,10,0,0,1,0,0,11,0,8,10,0,0,4,3,24,0,0,8,11,26,10,0,0,0,75,4,5,15,31,0,0,3,0,13,0,0,0,0,0,0,0,99,9,46,8,0,6,126,20,92,65,113,61,175,138,153,93,0,
0,0,2,6,0,0,21,14,36,1,0,0,0,0,0,10,0,9,31,0,0,0,0,0,28,16,10,10,11,14,39,0,0,0,0,0,13,0,0,0,5,0,0,23,0,0,16,6,0,0,0,0,11,13,0,0,0,0,10,0,2,2,22,5,7,0,0,12,1,8,9,9,0,0,0,0,0,25,0,0,3,0,3,4,0,0,0,5,0,0,0,9,6,24,0,0,24,0,21,0,47,12,3,0,0,13,44,0,0,61,3,3,0,50,0,96,41,109,162,
0,0,0,0,0,0,21,18,19,0,0,0,0,0,0,0,0,23,30,29,5,2,2,0,2,23,5,24,2,16,22,0,0,0,0,14,1,15,0,10,15,0,8,0,0,0,3,10,21,0,0,11,4,13,9,0,6,26,0,2,0,0,13,0,32,0,0,0,0,13,0,0,0,47,7,0,9,0,9,6,26,0,0,0,0,0,9,10,41,0,0,7,7,0,7,36,28,54,4,33,41,38,15,0,32,87,0,0,0,0,26,47,1,0,0,2,0,18,38,
0,0,7,0,0,4,9,15,10,0,0,0,0,0,14,0,0,6,25,11,11,0,0,0,25,0,23,1,4,18,12,0,0,0,0,0,16,0,24,0,23,17,0,23,0,26,0,0,5,0,4,1,0,0,0,0,0,2,15,23,0,0,0,0,18,10,4,0,0,6,0,0,0,0,0,14,0,10,10,0,8,31,12,12,6,0,0,0,0,3,0,0,0,28,0,21,0,50,0,0,9,0,0,12,46,53,36,3,16,17,37,12,9,0,30,0,0,0,92,
0,1,0,14,6,0,5,16,1,26,0,3,0,0,1,0,0,21,11,12,0,0,0,0,16,10,16,24,0,36,11,0,0,0,15,3,18,6,3,0,0,31,0,0,0,3,0,0,26,0,0,4,9,28,39,0,7,16,0,9,10,2,0,8,0,5,18,4,2,0,8,19,15,11,0,0,0,0,17,0,0,0,25,0,7,7,0,0,0,0,0,5,44,36,0,0,13,67,0,0,0,21,0,0,11,31,0,10,0,6,21,12,66,7,5,0,0,0,39,
0,0,0,0,5,24,6,4,0,1,0,0,0,0,0,9,6,0,24,13,8,0,0,21,12,27,15,32,17,5,34,0,0,0,0,10,0,0,5,0,0,0,18,0,4,8,6,0,11,18,1,0,0,0,29,0,10,0,9,0,10,0,22,0,21,0,0,2,8,0,22,0,1,0,17,0,10,0,17,0,5,1,0,0,0,0,0,0,44,53,44,37,90,9,23,0,11,0,27,0,37,5,0,0,0,0,19,0,0,0,0,6,16,55,3,37,0,48,18,
0,0,0,0,24,9,0,3,1,2,0,0,0,0,31,48,27,13,18,5,0,7,0,0,9,12,1,1,29,21,4,0,0,0,0,0,54,12,34,0,0,0,0,22,0,0,9,0,0,25,3,0,0,5,0,9,8,0,0,8,5,0,0,7,9,0,0,0,0,14,6,0,13,2,0,0,0,2,2,3,6,0,0,0,0,87,58,69,2,0,10,0,1,0,0,42,6,12,0,61,6,54,0,0,14,36,0,28,41,11,0,0,41,0,0,34,22,0,97,
0,0,23,7,18,11,0,9,33,9,0,0,0,0,2,10,2,7,19,26,0,17,0,7,0,26,11,34,6,48,40,0,0,0,0,0,5,0,6,32,28,35,0,0,8,15,0,10,0,0,12,0,6,4,0,0,26,0,6,0,6,22,0,4,0,0,28,6,0,0,9,2,0,16,0,12,13,5,0,0,0,3,255,49,87,34,21,21,0,0,0,0,10,0,0,0,0,0,52,0,0,58,0,22,0,0,0,18,0,0,45,19,0,0,0,8,38,0,0,
0,0,0,25,0,0,0,0,22,0,0,0,0,30,27,40,18,0,31,11,1,3,12,0,16,14,7,11,13,10,21,0,0,0,0,6,19,0,0,0,0,0,2,0,6,0,0,17,0,0,0,0,1,3,7,8,6,14,0,0,8,13,8,0,22,0,5,0,0,3,1,4,0,0,2,0,0,0,0,97,0,0,0,18,0,0,0,0,0,0,0,3,26,1,24,0,0,0,49,0,0,0,16,57,16,8,32,48,0,0,40,0,40,0,18,60,0,67,93,
0,0,26,14,11,0,8,17,24,0,0,0,0,19,13,17,21,1,26,0,8,0,0,0,16,11,41,12,29,20,18,0,0,0,0,8,0,0,0,19,0,6,0,25,0,15,1,0,14,12,7,8,0,21,0,5,31,3,12,0,2,0,12,0,21,0,3,0,0,0,29,0,12,0,14,0,16,0,0,255,0,0,26,0,0,4,0,0,30,0,0,36,10,14,0,0,0,36,23,3,0,0,4,10,0,21,0,56,0,0,18,0,52,0,0,0,28,36,79,
0,10,33,9,3,16,0,35,32,0,0,0,0,17,38,31,15,41,17,10,0,11,8,0,0,16,11,0,11,40,27,13,0,0,0,0,1,1,20,0,0,0,0,0,0,7,0,3,0,0,14,0,0,0,0,0,0,0,0,0,12,0,0,0,55,15,0,28,0,0,5,0,5,3,0,0,0,0,255,34,0,0,36,0,23,0,10,0,0,0,0,32,0,33,0,0,2,2,0,0,25,0,23,0,0,29,0,0,13,0,98,25,0,8,3,0,34,28,0,
0,0,13,0,0,0,16,8,24,0,0,0,0,12,11,0,2,45,3,17,3,0,7,0,3,10,12,15,0,16,23,0,0,0,0,24,5,9,2,24,0,6,2,0,0,0,0,0,25,0,0,5,7,8,18,0,8,0,0,0,20,0,4,0,0,0,0,0,11,17,0,17,0,4,20,1,0,0,148,0,0,0,0,0,38,30,53,2,0,0,7,0,5,11,0,0,0,0,7,33,0,0,2,21,15,0,12,21,0,0,0,58,11,0,1,0,0,39,57,
0,0,14,12,4,6,12,14,3,0,0,0,0,20,17,16,0,18,27,14,13,0,0,11,11,26,11,16,0,38,22,3,0,0,0,7,26,0,0,0,33,34,22,31,0,21,0,0,7,0,17,0,24,5,0,8,24,51,0,0,4,0,2,0,5,2,0,0,11,0,14,5,3,0,16,11,0,102,0,0,19,0,10,13,15,0,29,13,0,0,10,39,44,24,0,16,0,10,15,0,0,0,26,0,0,19,0,24,13,19,6,8,45,26,0,62,0,0,24,
0,5,12,0,21,7,11,36,0,0,0,0,0,0,14,13,12,13,18,19,18,4,1,0,0,0,21,13,4,36,17,0,0,0,0,0,13,3,2,0,5,0,0,44,0,0,0,0,0,2,0,0,0,9,0,0,5,0,33,11,0,0,10,0,22,0,0,5,0,0,4,0,9,0,0,0,75,7,0,5,19,22,0,0,0,0,19,0,25,0,0,29,0,10,25,0,0,16,25,0,0,31,0,79,0,25,11,0,44,0,33,14,0,58,0,0,52,56,29,
0,1,1,13,14,22,3,0,0,0,0,0,0,27,26,0,37,18,20,19,0,13,1,0,16,20,21,0,18,18,34,0,0,0,0,12,8,20,23,0,6,0,8,26,6,33,0,17,0,0,0,0,8,0,13,0,17,3,0,4,0,0,0,1,23,0,0,6,3,6,0,11,17,0,0,0,255,0,0,4,0,0,3,0,0,0,22,65,0,0,44,0,0,5,28,0,27,26,0,0,44,0,11,0,26,0,0,38,0,30,0,34,0,0,0,48,0,7,61,
0,0,17,16,18,18,10,0,31,7,0,0,0,26,15,7,0,32,9,7,0,6,2,0,0,2,28,14,25,0,28,0,0,0,0,0,0,0,31,0,33,0,0,0,0,5,0,0,3,8,0,0,5,1,0,0,0,0,11,21,0,0,0,34,0,0,7,0,11,0,0,0,31,0,0,99,45,0,8,6,0,10,0,18,7,0,33,0,27,31,0,0,14,25,0,0,0,37,44,7,21,0,0,32,0,16,27,0,3,0,57,0,29,61,0,13,21,6,32,
0,0,3,13,25,18,0,0,0,39,0,0,0,20,1,9,7,6,23,15,14,14,21,8,0,6,10,22,17,36,21,9,0,0,2,5,42,0,5,33,49,17,0,20,12,0,16,0,17,0,0,3,0,0,23,15,26,29,14,0,0,0,0,0,24,0,0,0,7,1,0,0,9,0,0,159,0,7,0,0,0,20,9,7,0,1,0,45,0,43,0,7,32,0,7,0,0,32,0,22,0,0,43,24,5,12,13,0,19,0,1,42,0,0,47,17,0,58,115,
0,11,0,11,14,19,0,0,0,0,4,0,0,33,25,28,8,21,4,5,5,0,11,2,7,13,13,17,18,14,19,0,0,0,0,3,0,2,0,0,0,0,0,0,13,8,0,15,18,0,0,0,0,6,0,0,0,0,16,0,0,23,22,37,18,0,31,0,7,5,0,0,15,0,54,0,0,0,0,0,0,0,41,0,0,0,29,7,11,0,0,0,32,11,14,0,20,0,11,0,49,0,0,0,0,90,0,34,25,44,32,0,57,29,0,41,35,5,29,
0,0,28,10,4,0,0,0,9,0,0,0,0,0,26,13,7,16,16,20,0,4,16,0,16,0,13,11,2,26,9,0,0,0,0,5,12,11,21,4,0,41,20,0,10,0,0,0,0,0,12,4,5,0,17,7,1,0,3,0,0,0,0,4,0,0,2,10,0,0,14,0,0,0,22,0,0,7,6,15,0,27,19,0,9,18,0,3,0,0,0,19,0,31,0,24,0,58,0,9,0,25,0,0,19,0,0,0,29,0,7,52,0,0,45,39,0,39,127,
0,0,28,18,0,0,0,15,0,0,0,0,0,15,0,21,19,0,23,11,11,2,0,12,8,11,0,15,15,21,0,36,0,0,0,0,0,0,20,2,5,1,0,0,4,0,57,14,0,13,0,19,0,6,13,0,21,17,0,7,8,16,0,25,0,3,0,6,18,0,17,0,0,62,0,0,15,0,0,31,6,2,0,19,12,0,3,1,28,0,37,0,21,0,15,0,20,3,55,0,77,0,16,0,0,16,0,52,0,0,26,0,41,0,0,58,32,23,113,
0,0,22,8,0,0,20,9,25,16,0,0,0,13,16,1,4,29,18,13,4,5,4,0,17,14,5,15,17,20,19,0,0,0,1,0,29,2,0,0,3,1,14,5,0,1,13,0,0,0,5,0,0,3,0,0,3,12,0,0,0,0,0,0,7,0,0,0,17,6,7,0,22,15,0,0,23,4,10,33,0,5,46,0,0,22,10,0,17,0,0,16,16,14,34,0,18,54,0,25,7,22,0,4,60,0,32,0,21,40,0,17,0,4,27,47,0,69,119,
0,0,17,0,0,0,0,1,11,0,0,0,0,6,38,30,8,17,20,12,10,4,0,12,33,15,8,5,12,21,5,0,0,0,0,0,0,21,0,13,0,0,0,19,0,1,19,8,5,0,2,0,22,10,1,0,0,3,10,0,6,0,5,7,0,3,2,7,0,0,18,52,0,0,0,0,5,7,0,0,0,20,6,0,0,67,0,19,0,0,0,21,0,36,0,17,0,18,0,0,42,0,0,37,0,8,0,27,0,0,31,0,26,0,0,11,34,9,86,
0,0,0,0,0,4,9,0,9,1,0,0,0,0,6,15,0,0,14,7,8,0,0,0,2,30,6,3,13,10,3,13,0,0,0,7,21,9,7,17,0,0,15,25,0,22,21,0,13,0,0,8,0,7,0,0,5,0,5,9,0,1,3,28,15,7,0,24,0,0,35,12,0,10,5,0,6,16,0,30,37,0,9,0,22,10,0,0,29,20,0,20,8,0,14,0,45,0,0,46,0,14,0,4,16,0,44,17,24,0,0,56,0,0,41,52,0,58,219,
0,5,0,0,0,9,30,0,13,0,0,0,0,37,0,31,17,20,24,8,8,22,0,0,8,13,22,21,6,0,17,0,0,0,0,19,0,4,3,5,0,0,0,2,0,0,3,0,0,0,5,4,4,0,0,24,1,0,4,6,0,2,2,0,0,23,0,0,0,7,32,0,0,7,27,6,0,0,15,11,3,17,6,13,27,0,0,0,20,34,18,0,9,20,0,70,0,27,32,0,36,0,18,6,0,0,0,0,0,0,0,0,19,40,0,14,66,40,94,
0,0,0,0,0,42,14,5,0,3,0,0,0,0,31,20,6,2,4,4,26,4,7,19,13,3,10,25,12,8,0,0,0,0,0,0,5,32,15,7,45,2,1,9,0,13,19,0,21,0,0,25,0,0,2,0,19,3,0,6,0,0,8,0,2,0,21,18,4,33,0,14,0,29,0,0,19,0,12,0,0,14,0,6,0,0,0,0,0,54,0,15,0,0,18,0,37,0,25,24,0,4,24,23,0,0,52,0,26,12,0,46,1,0,92,0,11,0,66,
0,0,0,0,0,2,0,4,14,0,0,0,0,1,23,18,0,26,1,18,0,4,12,4,1,36,9,36,12,48,8,43,0,0,7,10,24,4,20,0,9,26,0,0,0,0,9,7,0,13,0,11,0,0,0,12,2,0,45,2,0,2,0,12,0,0,0,0,44,0,16,38,0,19,4,0,5,0,28,0,1,0,0,15,0,17,0,1,14,0,50,0,9,0,13,2,0,21,0,15,10,20,47,0,2,26,0,0,0,0,18,0,16,61,13,0,0,88,255,
0,0,0,0,0,13,31,0,20,9,0,0,3,0,12,12,20,12,7,0,15,0,4,0,0,0,16,6,0,1,3,0,0,0,0,0,17,7,15,2,18,0,0,22,0,4,0,0,13,0,10,9,4,0,0,0,0,14,21,0,7,0,7,0,21,6,0,15,71,0,30,25,0,0,0,4,0,7,7,29,0,35,21,32,0,0,0,0,22,29,0,39,0,0,63,0,55,0,0,25,0,21,0,11,4,0,35,0,46,0,0,26,66,39,0,0,68,127,255,
0,0,1,22,0,0,0,0,20,0,0,0,0,4,0,29,0,34,4,13,0,0,2,0,24,12,31,14,25,15,13,0,0,0,0,0,7,0,2,10,0,36,5,0,6,19,0,16,0,23,9,0,9,5,13,0,0,0,6,0,0,17,0,0,15,0,0,85,39,0,0,46,18,0,0,0,0,0,8,37,0,22,1,19,0,0,0,17,0,1,0,0,35,0,0,20,0,0,9,24,22,3,0,16,0,0,0,0,0,1,8,88,50,0,0,99,58,79,255,
0,0,0,9,13,2,0,9,0,3,0,0,0,0,29,17,5,12,16,23,19,1,24,2,17,9,14,11,10,1,20,7,8,0,0,7,0,9,5,0,22,0,0,6,0,6,0,1,7,5,0,5,0,4,11,6,5,25,18,7,8,0,0,0,2,0,9,33,47,0,6,17,42,0,5,0,5,0,0,0,2,0,0,6,8,0,31,35,19,0,15,29,0,44,24,0,86,0,0,0,0,25,0,4,0,0,39,4,14,0,0,0,0,5,76,38,23,118,255,
0,0,9,12,3,2,3,14,0,3,0,0,0,19,16,23,0,27,0,0,10,6,8,0,2,15,17,18,15,13,0,0,13,0,0,0,11,17,14,0,7,0,0,27,35,0,0,0,0,10,3,0,0,2,13,0,0,0,1,8,8,26,7,0,0,0,220,0,0,0,0,3,25,37,24,0,29,4,24,22,0,1,22,0,0,0,43,0,0,53,0,34,31,0,12,0,0,50,6,0,40,0,15,15,29,0,7,45,14,0,0,0,13,0,34,8,38,126,255,
0,0,0,15,2,0,3,25,17,3,0,0,0,0,35,0,0,16,1,13,0,0,0,25,0,22,14,8,6,42,0,0,0,0,0,0,0,16,0,18,0,0,0,0,18,4,9,0,0,0,0,3,0,0,8,9,4,0,0,9,0,0,0,0,0,158,0,3,33,0,0,3,0,9,6,0,0,0,1,0,0,0,0,12,6,0,0,54,26,0,18,6,4,30,0,7,14,4,53,0,33,39,0,9,0,0,45,0,0,0,68,127,0,0,0,31,21,128,255,
0,0,0,14,0,15,0,0,7,0,0,0,0,23,14,26,21,23,6,8,34,0,2,0,13,22,34,6,10,17,0,0,6,0,0,9,0,5,13,0,20,20,0,0,4,0,15,0,0,0,0,0,0,0,0,0,27,5,18,0,0,21,4,0,0,0,0,8,27,0,10,35,0,26,0,16,0,14,0,13,0,21,0,28,19,0,0,0,22,0,0,69,0,0,18,12,0,54,0,2,6,0,53,0,0,12,20,0,0,83,0,103,0,0,0,3,0,123,255,
0,0,0,4,3,0,0,19,10,0,0,0,0,0,24,28,0,17,3,6,0,7,8,0,0,23,35,13,17,24,17,0,0,0,0,0,13,0,10,0,3,6,3,11,21,0,13,13,0,0,0,0,10,23,9,0,9,0,0,6,12,0,0,0,0,0,0,0,0,0,3,0,3,7,0,8,14,0,49,35,0,8,1,0,33,0,0,3,13,6,58,0,0,0,0,0,51,0,21,17,0,6,0,55,0,0,0,14,51,0,25,0,98,0,21,0,0,89,255,
0,0,0,0,7,23,15,24,9,33,0,0,0,0,43,31,15,11,16,14,16,0,2,6,5,16,36,15,9,7,0,0,0,0,0,9,15,1,24,13,0,0,0,3,0,18,33,0,8,9,7,23,1,0,6,14,0,29,17,19,0,0,0,249,0,0,7,5,0,0,0,21,0,13,0,4,0,0,20,17,26,0,0,33,0,0,15,0,51,0,0,7,0,0,15,10,0,28,33,37,31,0,59,0,0,0,121,88,28,0,0,0,38,35,0,13,0,130,255,
0,0,0,0,0,0,0,5,0,0,0,0,0,0,24,23,21,3,3,9,16,0,3,0,0,8,42,0,16,30,48,22,0,0,0,15,0,20,15,16,2,3,22,7,10,0,9,5,0,0,0,36,0,20,0,0,0,3,0,0,6,11,255,136,0,0,3,18,0,0,0,10,0,11,2,0,0,0,0,36,0,23,12,0,23,0,2,0,0,18,65,35,6,16,0,0,0,45,0,0,26,24,0,0,6,49,0,44,36,35,0,7,0,23,56,15,57,31,167,
0,0,0,11,7,11,5,20,32,14,0,0,0,0,7,32,14,14,17,19,12,0,14,6,0,12,26,5,0,8,0,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,16,0,22,1,13,0,94,255,31,0,0,14,7,0,14,0,0,28,51,0,8,23,0,0,3,0,0,38,17,0,14,52,21,0,0,65,16,0,0,1,22,23,0,0,30,24,0,0,1,88,39,0,7,79,27,12,0,0,0,37,94,30,65,255,
